complaint_nbr,offense_code,offense_seq_nbr,case_related,offense_comments,row_revision,offense_prefix,offense_date,guideline_penalty,creation_user_code,creation_datetime,update_user_code,update_datetime
3189,2300,1,Y,PETTY THEFT,,,,,,,,
3189,2607,1,Y,IN WRITING,,,,,,,,
3190,1325,1,Y,MISDEAMEANOR,,,,,,,,
3191,3625,1,Y,MISDEAMEANOR,,,,,,,,
3192,2903,1,Y,MISDEAMEANOR,,,,,,,,
3193,3564,1,Y,MISDEAMEANOR,,,,,,,,
3194,1300,1,Y,MISDEAMEANOR,,,,,,,,
3195,4004,1,Y,MISDEAMEANOR,,,,,,,,
3196,2300,1,Y,GRAND THEFT,,,,,,,,
3196,2600,1,Y,INSURANCE,,,,,,,,
3197,3532,1,Y,FELONY,,,,,,,,
3199,1315,1,Y,MISDEAMEANOR,,,,,,,,
3200,2607,1,Y,MISDEAMEANOR,,,,,,,,
3201,1300,1,Y,MISDEAMEANOR,,,,,,,,
3202,1300,1,Y,BATTERY,,,,,,,,
3202,5405,1,Y,RECKLESS DRIVING,,,,,,,,
3203,2607,1,Y,4 COUNTS,,,,,,,,
3205,5404,1,Y,MISDEAMEANOR,,,,,,,,
3206,3532,1,Y,FELONY,,,,,,,,
3207,2607,1,Y,MISDEAMEANOR,,,,,,,,
3208,8000,1,Y,MISDEAMEANOR,,,,,,,,
3209,2607,1,Y,MISDEAMEANOR,,,,,,,,
3210,2303,1,Y,MISDEAMEANOR,,,,,,,,
3211,1325,1,Y,MISDEAMEANOR,,,,,,,,
3214,5707,1,Y,MISDEAMEANOR,,,,,,,,
3215,5404,1,Y,MISDEAMEANOR,,,,,,,,
3217,2607,1,Y,MISDEAMEANOR,,,,,,,,
3218,5212,1,Y,FELONY,,,,,,,,
3219,1325,1,Y,MISDEAMEANOR,,,,,,,,
3220,1300,1,Y,MISDEAMEANOR,,,,,,,,
3221,2300,1,Y,FELONY,,,,,,,,
3222,1315,1,Y,MISDEAMEANOR,,,,,,,,
3223,2200,1,Y,FELONY,,,,,,,,
3224,2607,1,Y,MISDEAMEANOR,,,,,,,,
3225,3500,1,Y,MISDEAMEANOR,,,,,,,,
3226,4800,1,Y,MISDEAMEANOR,,,,,,,,
3227,1325,1,Y,MISDEAMEANOR,,,,,,,,
3228,2607,1,Y,MISDEAMEANOR,,,,,,,,
3229,1300,1,Y,MISDEAMEANOR,,,,,,,,
3230,1300,1,Y,MISDEAMEANOR,,,,,,,,
3231,1300,1,Y,MISDEAMEANOR,,,,,,,,
3232,1300,1,Y,MISDEAMEANOR,,,,,,,,
3233,1300,1,Y,MISDEAMEANOR,,,,,,,,
3234,5200,1,Y,MISDEAMEANOR,,,,,,,,
3235,4800,1,Y,MISDEAMEANOR,,,,,,,,
3237,1325,1,Y,MISDEAMEANOR,,,,,,,,
3238,2607,1,Y,MISDEAMEANOR,,,,,,,,
3239,5401,1,Y,MISDEAMEANOR,,,,,,,,
3240,2607,1,Y,MISDEAMEANOR,,,,,,,,
3241,4810,1,Y,MISDEAMEANOR,,,,,,,,
3242,2704,1,Y,FELONY,,,,,,,,
3243,2607,1,Y,MISDEAMEANOR,,,,,,,,
3244,2600,1,Y,FELONY,,,,,,,,
3245,1300,1,Y,MISDEAMEANOR,,,,,,,,
3246,4004,1,Y,MISDEAMEANOR,,,,,,,,
3247,1325,1,Y,MISDEAMEANOR,,,,,,,,
3248,2607,1,Y,MISDEAMEANOR,,,,,,,,
3249,4800,1,Y,FELONY,,,,,,,,
3250,1315,1,Y,FELONY,,,,,,,,
3251,3533,1,Y,MISDEAMEANOR,,,,,,,,
3253,2607,1,Y,MISDEAMEANOR,,,,,,,,
3254,2600,1,Y,,,,,,,,,
3255,2607,1,Y,,,,,,,,,
3256,5214,1,Y,FELONY,,,,,,,,
3257,1325,1,Y,MISDEAMEANOR,,,,,,,,
3259,3625,1,Y,MISDEAMEANOR,,,,,,,,
3260,2607,1,Y,MISDEAMEANOR,,,,,,,,
3262,8000,1,Y,MISDEAMEANOR,,,,,,,,
3263,2607,1,Y,MISDEAMEANOR,,,,,,,,
3264,2607,1,Y,MISDEAMEANOR,,,,,,,,
3266,1325,1,Y,MISDEAMEANOR,,,,,,,,
3267,1325,1,Y,MISDEAMEANOR,,,,,,,,
3268,1300,1,Y,MISDEAMEANOR,,,,,,,,
3269,2303,1,Y,MISDEAMEANOR,,,,,,,,
3270,1300,1,Y,FELONY,,,,,,,,
3271,3564,1,Y,MISDEAMEANOR,,,,,,,,
3272,2607,1,Y,MISDEAMEANOR,,,,,,,,
3273,8000,1,Y,FELONY,,,,,,,,
3274,1300,1,Y,FELONY,,,,,,,,
3275,2607,1,Y,,,,,,,,,
3276,5311,1,Y,MISDEAMEANOR,,,,,,,,
3277,1300,1,Y,MISDEAMEANOR,,,,,,,,
3278,1325,1,Y,MISDEAMEANOR,,,,,,,,
3279,2607,1,Y,MISDEAMEANOR,,,,,,,,
3280,1300,1,Y,MISDEAMEANOR,,,,,,,,
3281,2300,1,Y,,,,,,,,,
3283,3600,1,Y,MISDEAMEANOR,,,,,,,,
3284,3900,1,Y,MISDEAMEANOR,,,,,,,,
3285,2300,1,Y,ARMY SUPPLIES,,,,,,,,
3285,2801,1,Y,ARMY SUPPLIES,,,,,,,,
3285,4803,1,Y,FALSE OFFICIAL STATEMENT,,,,,,,,
3285,8000,1,Y,VIOL./LAWFUL GEN. REG./MILITA,,,,,,,,
3286,2607,1,Y,,,,,,,,,
3286,2607,2,Y,FALSIFY. RADIO DISPATCH CARD,,,,,,,,
3286,3600,1,Y,SEX ON DUTY,,,,,,,,
3287,3600,1,Y,AGAINST JUVENILE,,,,,,,,
3289,1300,1,Y,MISDEAMEANOR,,,,,,,,
3291,2600,1,Y,MISDEAMEANOR,,,,,,,,
3292,1300,1,Y,,,,,,,,,
3293,1325,1,,,,,,,,,,
3294,5404,1,Y,FELONY,,,,,,,,
3295,2607,1,Y,MISDEAMEANOR,,,,,,,,
3296,2606,1,Y,MISDEAMEANOR,,,,,,,,
3297,2607,1,Y,MISDEAMEANOR,,,,,,,,
3298,5200,1,Y,MISDEAMEANOR,,,,,,,,
3299,2607,1,Y,MISDEAMEANOR,,,,,,,,
3300,4812,1,Y,MISDEAMEANOR,,,,,,,,
3301,2607,1,Y,MISDEAMEANOR,,,,,,,,
3302,2300,1,Y,MISDEAMEANOR,,,,,,,,
3303,1300,1,Y,BATTERY,,,,,,,,
3303,2607,1,Y,,,,,,,,,
3303,5003,1,Y,FELONY,,,,,,,,
3304,1300,1,Y,MISDEAMEANOR,,,,,,,,
3306,2607,1,Y,MISDEAMEANOR,,,,,,,,
3307,5404,1,Y,MISDEAMEANOR,,,,,,,,
3308,2902,1,Y,CAR,,,,,,,,
3308,3625,1,Y,,,,,,,,,
3308,5200,1,Y,IMPROPER EXHIBITION,,,,,,,,
3308,5213,1,Y,IN PUBLIC,,,,,,,,
3309,1315,1,Y,MISDEAMEANOR,,,,,,,,
3310,3600,1,Y,,,,,,,,,
3311,1300,1,Y,MISDEAMEANOR,,,,,,,,
3312,2606,1,Y,MISDEAMEANOR,,,,,,,,
3313,2500,1,Y,MISDEAMEANOR,,,,,,,,
3314,2607,1,Y,MISDEAMEANOR,,,,,,,,
3315,2607,1,Y,MISDEAMEANOR,,,,,,,,
3317,1300,1,Y,MISDEAMEANOR,,,,,,,,
3318,1300,1,Y,BATTERY,,,,,,,,
3318,2607,1,Y,MISDEAMEANOR,,,,,,,,
3318,4801,1,Y,ARREST W/O VIOLENCE,,,,,,,,
3318,5311,1,Y,,,,,,,,,
3319,2607,1,Y,MISDEAMEANOR,,,,,,,,
3320,4804,1,Y,TAMPERING WITH,,,,,,,,
3320,5700,1,Y,INTERCEPT ORAL COMM. 2 CTS,,,,,,,,
3321,2607,1,Y,FELONY,,,,,,,,
3322,2300,1,Y,FELONY,,,,,,,,
3323,2607,1,Y,MISDEAMEANOR,,,,,,,,
3324,3625,1,Y,MISDEAMEANOR,,,,,,,,
3325,2607,1,Y,MISDEAMEANOR,,,,,,,,
3326,3600,1,Y,MISDEAMEANOR,,,,,,,,
3327,2607,1,Y,MISDEAMEANOR,,,,,,,,
3328,0900,1,Y,FELONY,,,,,,,,
3329,2607,1,Y,MISDEAMEANOR,,,,,,,,
3330,4004,1,Y,MISDEAMEANOR,,,,,,,,
3331,4000,1,Y,MISDEAMEANOR,,,,,,,,
3332,5700,1,Y,MISDEAMEANOR,,,,,,,,
3333,2200,1,Y,FELONY,,,,,,,,
3334,1300,1,Y,MISDEAMEANOR,,,,,,,,
3335,3605,1,Y,MISDEAMEANOR,,,,,,,,
3336,5700,1,Y,FELONY,,,,,,,,
3337,8000,1,Y,MISDEAMEANOR,,,,,,,,
3338,8000,1,Y,MISDEAMEANOR,,,,,,,,
3339,2404,1,Y,MISDEAMEANOR,,,,,,,,
3340,4812,1,Y,MISDEAMEANOR,,,,,,,,
3341,4803,1,Y,MISDEAMEANOR,,,,,,,,
3342,4004,1,Y,MISDEAMEANOR,,,,,,,,
3343,5003,1,Y,MISDEAMEANOR,,,,,,,,
3344,2607,1,Y,MISDEAMEANOR,,,,,,,,
3345,5006,1,Y,MISDEAMEANOR,,,,,,,,
3346,1325,1,Y,MISDEAMEANOR,,,,,,,,
3347,2607,1,Y,MISDEAMEANOR,,,,,,,,
3348,2607,1,Y,MISDEAMEANOR,,,,,,,,
3349,3800,1,Y,MISDEAMEANOR,,,,,,,,
3350,5404,1,Y,MISDEAMEANOR,,,,,,,,
3351,8000,1,Y,MISDEAMEANOR,,,,,,,,
3352,2607,1,Y,MISDEAMEANOR,,,,,,,,
3352,5213,1,Y,PISTOL IN PUBLIC,,,,,,,,
3353,1300,1,Y,FELONY,,,,,,,,
3354,3533,1,Y,MISDEAMEANOR,,,,,,,,
3356,2607,1,Y,MISDEAMEANOR,,,,,,,,
3357,2607,1,Y,MISDEAMEANOR,,,,,,,,
3358,2607,1,Y,MISDEAMEANOR,,,,,,,,
3361,2600,1,Y,OBTAIN RED. TOW/STOR. FEE,,,,,,,,
3361,2602,1,Y,OBTAIN VEH INTENT DEFRAUD,,,,,,,,
3361,2607,1,Y,,,,,,,,,
3361,3800,1,Y,EXPLOITATION OF ELDERLY,,,,,,,,
3362,1300,1,Y,MISDEAMEANOR,,,,,,,,
3363,2600,1,Y,MISDEAMEANOR,,,,,,,,
3364,2700,1,Y,MISDEAMEANOR,,,,,,,,
3365,3500,1,Y,MISDEAMEANOR,,,,,,,,
3366,1300,1,Y,MISDEAMEANOR,,,,,,,,
3368,2607,1,Y,MISDEAMEANOR,,,,,,,,
3369,8000,1,Y,,,,,,,,,
3370,1300,1,Y,MISDEAMEANOR,,,,,,,,
3371,2607,1,Y,MISDEAMEANOR,,,,,,,,
3372,8000,1,Y,,,,,,,,,
3373,2500,1,Y,MISDEAMEANOR,,,,,,,,
3374,8000,1,Y,MISDEAMEANOR,,,,,,,,
3375,2800,1,Y,MISDEAMEANOR,,,,,,,,
3376,8000,1,Y,MISDEAMEANOR,,,,,,,,
3377,2900,1,Y,MISDEAMEANOR,,,,,,,,
3378,1300,1,Y,MISDEAMEANOR,,,,,,,,
3379,1313,1,Y,MISDEAMEANOR,,,,,,,,
3380,3500,1,Y,FELONY,,,,,,,,
3381,1325,1,Y,MISDEAMEANOR,,,,,,,,
3382,2300,1,Y,MISDEAMEANOR,,,,,,,,
3383,2605,1,Y,MISDEAMEANOR,,,,,,,,
3384,4004,1,Y,MISDEAMEANOR,,,,,,,,
3385,4004,1,Y,MISDEAMEANOR,,,,,,,,
3386,4801,1,Y,MISDEAMEANOR,,,,,,,,
3387,3531,1,Y,FELONY,,,,,,,,
3388,3707,1,Y,PHONE CALLS (4 CTS),,,,,,,,
3389,8000,1,Y,MISDEAMEANOR,,,,,,,,
3391,2607,1,Y,MISDEAMEANOR,,,,,,,,
3392,2607,1,Y,MISDEAMEANOR,,,,,,,,
3393,2300,1,Y,MISDEAMEANOR,,,,,,,,
3394,3625,1,Y,MISDEAMEANOR,,,,,,,,
3396,0910,1,Y,MISDEAMEANOR,,,,,,,,
3397,1100,1,Y,FELONY,,,,,,,,
3398,4812,1,Y,MISDEAMEANOR,,,,,,,,
3399,3601,1,Y,MISDEAMEANOR,,,,,,,,
3401,8000,1,Y,,,,,,,,,
3402,5600,1,Y,MISDEAMEANOR,,,,,,,,
3403,2300,1,Y,PETIT THEFT,,,,,,,,
3403,2607,1,Y,,,,,,,,,
3403,3600,1,Y,WITH INFORMANT,,,,,,,,
3404,2606,1,Y,MISDEAMEANOR,,,,,,,,
3405,2300,1,Y,FELONY,,,,,,,,
3406,5404,1,Y,MISDEAMEANOR,,,,,,,,
3407,1000,1,Y,,,,,,,,,
3408,2600,1,Y,MISDEAMEANOR,,,,,,,,
3410,1300,1,Y,MISDEAMEANOR,,,,,,,,
3411,2607,1,Y,MISDEAMEANOR,,,,,,,,
3412,2300,1,Y,FELONY,,,,,,,,
3414,1300,1,Y,MISDEAMEANOR,,,,,,,,
3415,5600,1,Y,MISDEAMEANOR,,,,,,,,
3416,2607,1,Y,MISDEAMEANOR,,,,,,,,
3418,2300,1,Y,FELONY,,,,,,,,
3419,1100,1,Y,MISDEAMEANOR,,,,,,,,
3420,2300,1,Y,MISDEAMEANOR,,,,,,,,
3421,5003,1,Y,FELONY,,,,,,,,
3422,2607,1,Y,MISDEAMEANOR,,,,,,,,
3423,3600,1,Y,SEX ACT W CHILD UNDER 16,,,,,,,,
3424,8000,1,Y,MISDEAMEANOR,,,,,,,,
3426,3625,1,Y,MISDEAMEANOR,,,,,,,,
3427,3500,1,Y,MISDEAMEANOR,,,,,,,,
3430,2607,1,Y,MISDEAMEANOR,,,,,,,,
3431,2600,1,Y,MISDEAMEANOR,,,,,,,,
3432,2000,1,Y,FELONY,,,,,,,,
3433,5404,1,Y,MISDEAMEANOR,,,,,,,,
3434,2607,1,Y,MISDEAMEANOR,,,,,,,,
3435,5006,1,Y,MISDEAMEANOR,,,,,,,,
3437,8000,1,Y,MISDEAMEANOR,,,,,,,,
3438,8000,1,Y,MISDEAMEANOR,,,,,,,,
3439,2300,1,,"Petit Theft, 3 counts",,,,,,,,
3440,2607,1,Y,2 COUNTS,,,,,,,,
3441,2607,1,Y,MISDEAMEANOR,,,,,,,,
3442,2607,1,Y,MISDEAMEANOR,,,,,,,,
3443,1300,1,Y,MISDEAMEANOR,,,,,,,,
3444,1325,1,Y,MISDEAMEANOR,,,,,,,,
3445,2607,1,Y,,,,,,,,,
3446,2800,1,Y,MISDEAMEANOR,,,,,,,,
3447,4800,1,Y,MISDEAMEANOR,,,,,,,,
3448,4004,1,Y,MISDEAMEANOR,,,,,,,,
3450,5404,1,Y,MISDEAMEANOR,,,,,,,,
3451,2607,1,Y,IN WRITING,,,,,,,,
3451,5404,1,Y,,,,,,,,,
3452,2800,1,Y,,,,,,,,,
3453,3625,1,Y,MISDEAMEANOR,,,,,,,,
3455,2607,1,Y,MISDEAMEANOR,,,,,,,,
3457,1325,1,Y,MISDEAMEANOR,,,,,,,,
3459,1300,1,Y,MISDEAMEANOR,,,,,,,,
3460,4800,1,Y,MISDEAMEANOR,,,,,,,,
3461,4809,1,Y,MISDEAMEANOR,,,,,,,,
3462,4800,1,Y,MISDEAMEANOR,,,,,,,,
3463,8025,1,Y,MISDEAMEANOR,,,,,,,,
3464,2607,1,Y,,,,,,,,,
3465,1315,1,Y,FELONY,,,,,,,,
3466,1100,1,Y,MISDEAMEANOR,,,,,,,,
3467,2300,1,Y,MISDEAMEANOR,,,,,,,,
3468,1300,1,Y,MISDEAMEANOR,,,,,,,,
3469,1325,1,Y,MISDEAMEANOR,,,,,,,,
3470,2607,1,Y,MISDEAMEANOR,,,,,,,,
3471,2607,1,Y,MISDEAMEANOR,,,,,,,,
3472,3625,1,Y,MISDEAMEANOR,,,,,,,,
3473,4800,1,Y,MISDEAMEANOR,,,,,,,,
3474,8000,1,Y,MISDEAMEANOR,,,,,,,,
3475,2300,1,Y,,,,,,,,,
3476,2607,1,Y,MISDEAMEANOR,,,,,,,,
3477,5600,1,Y,FELONY,,,,,,,,
3478,5600,1,Y,FELONY,,,,,,,,
3479,5600,1,Y,FELONY,,,,,,,,
3480,1325,1,Y,MISDEAMEANOR,,,,,,,,
3481,5003,1,Y,FELONY,,,,,,,,
3482,1300,1,Y,battery,,,,,,,,
3482,5314,1,Y,,,,,,,,,
3483,2607,1,Y,MISDEAMEANOR,,,,,,,,
3484,2607,1,Y,MISDEAMEANOR,,,,,,,,
3485,4803,1,Y,MISDEAMEANOR,,,,,,,,
3486,1300,1,Y,MISDEAMEANOR,,,,,,,,
3487,2607,1,Y,MISDEAMEANOR,,,,,,,,
3488,2607,1,Y,MISDEAMEANOR,,,,,,,,
3489,3600,1,Y,FELONY,,,,,,,,
3490,2607,1,Y,MISDEAMEANOR,,,,,,,,
3491,5700,1,Y,MISDEAMEANOR,,,,,,,,
3492,3564,1,Y,MISDEAMEANOR,,,,,,,,
3492,5404,1,Y,2 COUNTS,,,,,,,,
3493,3625,1,Y,MISDEAMEANOR,,,,,,,,
3494,2607,1,Y,verbal and written,,,,,,,,
3495,1300,1,Y,BATTERY,,,,,,,,
3495,3605,1,Y,,,,,,,,,
3495,7302,1,Y,,,,,,,,,
3496,2600,1,Y,CHEATING IN ACDMY,,,,,,,,
3497,2607,1,Y,MISDEAMEANOR,,,,,,,,
3498,2504,1,Y,MISDEAMEANOR,,,,,,,,
3499,5404,1,Y,MISDEAMEANOR,,,,,,,,
3501,8000,1,Y,MISDEAMEANOR,,,,,,,,
3503,3605,1,Y,,,,,,,,,
3503,3611,1,Y,,,,,,,,,
3506,8000,1,Y,,,,,,,,,
3507,2300,1,Y,MISDEAMEANOR,,,,,,,,
3508,2607,1,Y,MISDEAMEANOR,,,,,,,,
3509,1325,1,Y,MISDEAMEANOR,,,,,,,,
3510,1200,1,Y,FELONY,,,,,,,,
3513,2607,1,Y,MISDEAMEANOR,,,,,,,,
3514,2607,1,Y,MISDEAMEANOR,,,,,,,,
3515,4803,1,Y,MISDEAMEANOR,,,,,,,,
3516,4002,1,Y,MISDEAMEANOR,,,,,,,,
3517,4803,1,Y,MISDEAMEANOR,,,,,,,,
3518,3625,1,Y,MISDEAMEANOR,,,,,,,,
3519,3625,1,Y,MISDEAMEANOR,,,,,,,,
3520,3625,1,Y,MISDEAMEANOR,,,,,,,,
3521,2607,1,Y,MISDEAMEANOR,,,,,,,,
3522,3625,1,Y,MISDEAMEANOR,,,,,,,,
3523,2602,1,Y,MISDEAMEANOR,,,,,,,,
3524,3600,1,Y,MISDEAMEANOR,,,,,,,,
3525,1300,1,Y,MISDEAMEANOR,,,,,,,,
3526,4800,1,Y,MISDEAMEANOR,,,,,,,,
3527,2607,1,Y,MISDEAMEANOR,,,,,,,,
3528,4004,1,Y,MISDEAMEANOR,,,,,,,,
3529,1325,1,Y,MISDEAMEANOR,,,,,,,,
3530,3600,1,Y,MISDEAMEANOR,,,,,,,,
3532,8000,1,Y,MISDEAMEANOR,,,,,,,,
3534,1325,1,Y,MISDEAMEANOR,,,,,,,,
3535,8000,1,Y,FELONY,,,,,,,,
3537,2607,1,Y,MISDEAMEANOR,,,,,,,,
3538,2607,1,Y,MISDEAMEANOR,,,,,,,,
3539,2607,1,Y,MISDEAMEANOR,,,,,,,,
3540,1300,1,Y,MISDEAMEANOR,,,,,,,,
3541,5202,1,Y,FIREARM,,,,,,,,
3541,5404,1,Y,,,,,,,,,
3542,2607,1,Y,,,,,,,,,
3542,3533,1,Y,,,,,,,,,
3543,2607,1,Y,MISDEAMEANOR,,,,,,,,
3544,1300,1,Y,MISDEAMEANOR,,,,,,,,
3545,5700,1,Y,MISDEAMEANOR,,,,,,,,
3546,2607,1,Y,MISDEAMEANOR,,,,,,,,
3546,3533,1,Y,,,,,,,,,
3547,2607,1,Y,MISDEAMEANOR,,,,,,,,
3548,5100,1,Y,FELONY,,,,,,,,
3549,2300,1,Y,FELONY,,,,,,,,
3550,2300,1,Y,FELONY,,,,,,,,
3552,1316,1,Y,MISDEAMEANOR,,,,,,,,
3553,2607,1,Y,MISDEAMEANOR,,,,,,,,
3554,2600,1,Y,,,,,,,,,
3555,4803,1,Y,MISDEAMEANOR,,,,,,,,
3557,2607,1,Y,MISDEAMEANOR,,,,,,,,
3559,3600,1,Y,MISDEAMEANOR,,,,,,,,
3560,0900,1,Y,FELONY,,,,,,,,
3561,5200,1,Y,MISDEAMEANOR,,,,,,,,
3562,8025,1,Y,,,,,,,,,
3563,2607,1,Y,MISDEAMEANOR,,,,,,,,
3564,3564,1,Y,MISDEAMEANOR,,,,,,,,
3565,3533,1,Y,MISDEAMEANOR,,,,,,,,
3566,2300,1,Y,FELONY,,,,,,,,
3567,2500,1,Y,MISDEAMEANOR,,,,,,,,
3568,1360,1,Y,,,,,,,,,
3568,2900,1,Y,CRIMINAL MISCHIEF,,,,,,,,
3569,2607,1,Y,MISDEAMEANOR,,,,,,,,
3571,8000,1,Y,MISDEAMEANOR,,,,,,,,
3573,2607,1,Y,,,,,,,,,
3573,4004,1,Y,MISDEAMEANOR,,,,,,,,
3574,2607,1,Y,MISDEAMEANOR,,,,,,,,
3577,8000,1,Y,MISDEAMEANOR,,,,,,,,
3578,4100,1,Y,MISDEAMEANOR,,,,,,,,
3579,1300,1,Y,MISDEAMEANOR,,,,,,,,
3580,3530,1,Y,FELONY,,,,,,,,
3580,7301,1,Y,FELONY,,,,,,,,
3581,3530,1,Y,FELONY,,,,,,,,
3581,7301,1,Y,FELONY,,,,,,,,
3583,2607,1,Y,MISDEAMEANOR,,,,,,,,
3589,1300,1,Y,MISDEAMEANOR,,,,,,,,
3590,2300,1,Y,MISDEAMEANOR,,,,,,,,
3591,5704,1,Y,MISDEAMEANOR,,,,,,,,
3593,2607,1,Y,MISDEAMEANOR,,,,,,,,
3594,8000,1,Y,,,,,,,,,
3595,1300,1,Y,MISDEAMEANOR,,,,,,,,
3596,2607,1,Y,2 COUNTS,,,,,,,,
3596,5311,1,Y,2 COUNTS,,,,,,,,
3598,1325,1,Y,MISDEAMEANOR,,,,,,,,
3599,1300,1,Y,MISDEAMEANOR,,,,,,,,
3601,2607,1,Y,MISDEAMEANOR,,,,,,,,
3602,2607,1,Y,MISDEAMEANOR,,,,,,,,
3605,1300,1,Y,MISDEAMEANOR,,,,,,,,
3606,1300,1,Y,MISDEAMEANOR,,,,,,,,
3607,3532,1,Y,FELONY,,,,,,,,
3610,1315,1,Y,MISDEAMEANOR,,,,,,,,
3612,3500,1,Y,MISDEAMEANOR,,,,,,,,
3613,8000,1,Y,,,,,,,,,
3616,1300,1,Y,MISDEAMEANOR,,,,,,,,
3617,3533,1,Y,MISDEAMEANOR,,,,,,,,
3618,3600,1,Y,MISDEAMEANOR,,,,,,,,
3619,1300,1,Y,MISDEAMEANOR,,,,,,,,
3620,1325,1,Y,MISDEAMEANOR,,,,,,,,
3621,2303,1,Y,MISDEAMEANOR,,,,,,,,
3622,1315,1,Y,MISDEAMEANOR,,,,,,,,
3623,1200,1,Y,FELONY,,,,,,,,
3625,1300,1,Y,MISDEAMEANOR,,,,,,,,
3626,2300,1,Y,MISDEAMEANOR,,,,,,,,
3627,1300,1,Y,MISDEAMEANOR,,,,,,,,
3630,3600,1,Y,FELONY,,,,,,,,
3631,3500,1,Y,TRAFFIC COCAINE & MARIJUANA,,,,,,,,
3632,3600,1,Y,MISDEAMEANOR,,,,,,,,
3633,2607,1,Y,MISDEAMEANOR,,,,,,,,
3634,2607,1,Y,MISDEAMEANOR,,,,,,,,
3635,2607,1,Y,,,,,,,,,
3636,3600,1,Y,MISDEAMEANOR,,,,,,,,
3637,2607,1,Y,MISDEAMEANOR,,,,,,,,
3638,2300,1,Y,MISDEAMEANOR,,,,,,,,
3639,1300,1,Y,BATTERY,,,,,,,,
3640,8000,1,Y,,,,,,,,,
3642,2300,1,Y,MISDEAMEANOR,,,,,,,,
3643,3600,1,Y,FELONY,,,,,,,,
3645,5003,1,Y,,,,,,,,,
3646,1300,1,Y,MISDEAMEANOR,,,,,,,,
3647,1325,1,Y,MISDEAMEANOR,,,,,,,,
3648,2607,1,Y,MISDEAMEANOR,,,,,,,,
3649,2300,1,Y,MISDEAMEANOR,,,,,,,,
3650,2300,1,Y,MISDEAMEANOR,,,,,,,,
3652,3500,1,Y,MISDEAMEANOR,,,,,,,,
3664,4800,1,Y,MISDEAMEANOR,,,,,,,,
3665,4800,1,Y,MISDEAMEANOR,,,,,,,,
3666,2607,1,Y,MISDEAMEANOR,,,,,,,,
3667,1325,1,Y,MISDEAMEANOR,,,,,,,,
3668,4004,1,Y,MISDEAMEANOR,,,,,,,,
3669,8000,1,Y,MISDEAMEANOR,,,,,,,,
3670,2607,1,Y,MISDEAMEANOR,,,,,,,,
3671,1300,1,Y,MISDEAMEANOR,,,,,,,,
3672,1300,1,Y,MISDEAMEANOR,,,,,,,,
3673,8000,1,Y,MISDEAMEANOR,,,,,,,,
3676,5404,1,Y,MISDEAMEANOR,,,,,,,,
3676,5404,2,Y,MISDEAMEANOR,,,,,,,,
3679,8025,1,Y,MISDEAMEANOR,,,,,,,,
3682,3625,1,Y,MISDEAMEANOR,,,,,,,,
3683,1300,1,Y,MISDEAMEANOR,,,,,,,,
3684,2607,1,Y,MISDEAMEANOR,,,,,,,,
3685,7302,1,Y,MISDEAMEANOR,,,,,,,,
3686,1375,1,Y,MISDEAMEANOR,,,,,,,,
3687,1100,1,Y,MISDEAMEANOR,,,,,,,,
3688,5100,1,Y,FELONY,,,,,,,,
3689,4000,1,Y,MISDEAMEANOR,,,,,,,,
3692,1100,1,Y,MISDEAMEANOR,,,,,,,,
3692,2607,1,Y,,,,,,,,,
3695,2300,1,Y,FELONY,,,,,,,,
3696,2607,1,Y,,,,,,,,,
3696,7304,1,Y,,,,,,,,,
3696,7305,1,Y,,,,,,,,,
3696,7307,1,Y,,,,,,,,,
3698,2607,1,Y,,,,,,,,,
3699,2607,1,Y,MISDEAMEANOR,,,,,,,,
3703,1100,1,Y,LEWD & LASCIVIOUS,,,,,,,,
3707,5404,1,Y,MISDEAMEANOR,,,,,,,,
3708,2607,1,Y,MISDEAMEANOR,,,,,,,,
3709,1325,1,Y,MISDEAMEANOR,,,,,,,,
3735,1300,1,Y,BATTERY,,,,,,,,
3735,3625,1,Y,,,,,,,,,
4016,3500,1,Y,MISDEAMEANOR,,,,,,,,
4052,1300,1,Y,MISDEAMEANOR,,,,,,,,
4138,8000,1,Y,MISDEAMEANOR,,,,,,,,
4151,2300,1,Y,FELONY,,,,,,,,
4212,8000,1,Y,MISDEAMEANOR,,,,,,,,
4274,8000,1,Y,MISDEAMEANOR,,,,,,,,
4378,8000,1,Y,MISDEAMEANOR,,,,,,,,
4423,8000,1,Y,MISDEAMEANOR,,,,,,,,
4425,8000,1,Y,MISDEAMEANOR,,,,,,,,
4465,2600,1,Y,MISDEAMEANOR,,,,,,,,
4467,3500,1,Y,MISDEAMEANOR,,,,,,,,
4471,3500,1,Y,FELONY,,,,,,,,
4557,2600,1,Y,MISDEAMEANOR,,,,,,,,
4562,8000,1,Y,MISDEAMEANOR,,,,,,,,
4565,0900,1,Y,FELONY,,,,,,,,
4567,2600,1,Y,FELONY,,,,,,,,
4590,2800,1,Y,DEALING IN,,,,,,,,
4622,4800,1,Y,FELONY,,,,,,,,
4632,2300,1,Y,FELONY,,,,,,,,
4656,2300,1,Y,FELONY,,,,,,,,
4684,2600,1,Y,MISDEAMEANOR,,,,,,,,
4703,3530,1,Y,MISDEAMEANOR,,,,,,,,
4724,3560,1,Y,FELONY,,,,,,,,
4735,2300,1,Y,MISDEAMEANOR,,,,,,,,
4753,3500,1,Y,FELONY,,,,,,,,
